,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward
907,7,45,"[0.6917389611992191, 0.30826103880078104]",80,0.015730176098758455,0.9670194849726041,1.2584140879006764,77.36155879780833
908,8,45,"[0.6917389611992191, 0.30826103880078104]",80,0.05340054970845563,0.9967921730333368,4.272043976676451,79.74337384266694
909,9,45,"[0.6917389611992191, 0.30826103880078104]",80,0.04711887097443041,0.9983686913218115,3.769509677954433,79.86949530574492
910,10,45,"[0.6917389611992191, 0.30826103880078104]",80,0.01771403236203936,0.9690036119567311,1.417122588963149,77.5202889565385
911,11,45,"[0.6917389611992191, 0.30826103880078104]",80,0.04852177837959851,0.9997575802107004,3.8817422703678806,79.98060641685603
912,12,45,"[0.6917389611992191, 0.30826103880078104]",80,0.017514007199791265,0.9688051992583183,1.4011205759833012,77.50441594066547
913,13,45,"[0.6917389611992191, 0.30826103880078104]",80,0.030384676692558028,0.9737763000174631,2.430774135404642,77.90210400139705
914,14,45,"[0.6917389611992191, 0.30826103880078104]",80,0.035212570640825,0.9864639294170496,2.817005651266,78.91711435336397
915,15,45,"[0.6917389611992191, 0.30826103880078104]",80,0.04094219928859103,0.9922178976710176,3.2753759430872824,79.37743181368141
916,16,45,"[0.6917389611992191, 0.30826103880078104]",80,0.00759525554546305,0.9588845643376833,0.607620443637044,76.71076514701467
917,17,45,"[0.6917389611992191, 0.30826103880078104]",80,0.025069183415575173,0.9763448817980013,2.005534673246014,78.1075905438401
918,18,45,"[0.6917389611992191, 0.30826103880078104]",80,0.04251400315905238,0.9938051992583194,3.40112025272419,79.50441594066555
919,19,45,"[0.6917389611992191, 0.30826103880078104]",80,0.04767273749592217,0.9989639294170496,3.813818999673774,79.91711435336397
920,0,46,"[0.7071263484138018, 0.29287365158619816]",80,0.03995013579650296,0.9912258341789544,3.196010863720237,79.29806673431635
921,1,46,"[0.7071263484138018, 0.29287365158619816]",80,0.001285808519999951,0.9525353579884763,0.10286468159999607,76.2028286390781
922,2,46,"[0.7071263484138018, 0.29287365158619816]",80,0.018122796546631466,0.9694004373535572,1.4498237237305172,77.55203498828457
923,3,46,"[0.7071263484138018, 0.29287365158619816]",80,0.04787303332324083,0.9991623421154623,3.8298426658592666,79.93298736923698
924,4,46,"[0.7071263484138018, 0.29287365158619816]",80,0.04334930058349196,0.9945988500519702,3.467944046679357,79.56790800415762
925,5,46,"[0.7071263484138018, 0.29287365158619816]",80,0.026019597327503235,0.969411220652382,2.081567786200259,77.55289765219057
926,6,46,"[0.7071263484138018, 0.29287365158619816]",80,0.037541143495268256,0.9809191571603202,3.0032914796214607,78.47353257282562
927,7,46,"[0.7071263484138018, 0.29287365158619816]",80,0.012990254662045458,0.9642417071948264,1.0392203729636367,77.13933657558611
928,8,46,"[0.7071263484138018, 0.29287365158619816]",80,0.002672794344585143,0.9539242468773652,0.21382354756681143,76.31393975018922
929,9,46,"[0.7071263484138018, 0.29287365158619816]",80,0.028426705758934755,0.9797178976710155,2.2741364607147805,78.37743181368124
930,10,46,"[0.7071263484138018, 0.29287365158619816]",80,0.04787303332324083,0.9991623421154623,3.8298426658592666,79.93298736923698
931,11,46,"[0.7071263484138018, 0.29287365158619816]",80,0.026259659606051367,0.9775353579884776,2.1007727684841093,78.2028286390782
932,12,46,"[0.7071263484138018, 0.29287365158619816]",80,0.0014444618946694398,0.9527337706868891,0.1155569515735552,76.21870165495113
933,13,46,"[0.7071263484138018, 0.29287365158619816]",80,0.036166684116891584,0.9874559929091123,2.8933347293513267,78.99647943272899
934,14,46,"[0.7071263484138018, 0.29287365158619816]",80,0.04727600445175918,0.9985671040202242,3.782080356140735,79.88536832161793
935,15,46,"[0.7071263484138018, 0.29287365158619816]",80,0.04449822197722027,0.9957893262424464,3.559857758177621,79.66314609939572
936,16,46,"[0.7071263484138018, 0.29287365158619816]",80,0.037807492665312775,0.9890432944964147,3.024599413225022,79.12346355971317
937,17,46,"[0.7071263484138018, 0.29287365158619816]",80,0.011930544790620572,0.9553239190650809,0.9544435832496457,76.42591352520647
938,18,46,"[0.7071263484138018, 0.29287365158619816]",80,0.001640991326775355,0.9529321833853018,0.1312793061420284,76.23457467082414
939,19,46,"[0.7071263484138018, 0.29287365158619816]",80,0.017529465125842587,0.9688051992583183,1.402357210067407,77.50441594066547
940,0,47,"[0.7226240215593196, 0.2773759784406805]",80,0.04094219928859102,0.9922178976710179,3.2753759430872815,79.37743181368143
941,1,47,"[0.7226240215593196, 0.2773759784406805]",80,0.0060215643679316,0.9572972627503811,0.48172514943452804,76.58378102003049
942,2,47,"[0.7226240215593196, 0.2773759784406805]",80,0.04852177837959851,0.9997575802107004,3.8817422703678806,79.98060641685603
943,3,47,"[0.7226240215593196, 0.2773759784406805]",80,0.03061112856133606,0.9819004373535576,2.4488902849068848,78.5520349882846
944,4,47,"[0.7226240215593196, 0.2773759784406805]",80,0.030267810125630273,0.9815036119567309,2.421424810050422,78.52028895653847
