,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward,env_config_id,gamma,replay_buffer_size,use_reward_normalisation_wrapper,use_default_reward_normalisation,network_hidden_sizes
17,17,0,"[0.0, 1.0]",80,0.09058334999036613,0.9986322356556686,7.24666799922929,79.89057885245349,1,0.9,1000,False,True,"[128, 128, 128]"
18,18,0,"[0.0, 1.0]",80,0.0894452769766791,0.9974958720193049,7.155622158134328,79.7996697615444,1,0.9,1000,False,True,"[128, 128, 128]"
19,19,0,"[0.0, 1.0]",80,0.0954808277520105,0.9959910136530337,7.63846622016084,79.67928109224269,1,0.9,1000,False,True,"[128, 128, 128]"
20,0,1,"[0.03417190825142221, 0.9658280917485778]",80,0.09742603734948187,0.9978849530469729,7.794082987958549,79.83079624375783,1,0.9,1000,False,True,"[128, 128, 128]"
21,1,1,"[0.03417190825142221, 0.9658280917485778]",80,0.09745260663507115,0.9978849530469729,7.796208530805692,79.83079624375783,1,0.9,1000,False,True,"[128, 128, 128]"
22,2,1,"[0.03417190825142221, 0.9658280917485778]",80,0.09139200057446512,0.9993898114132443,7.311360045957209,79.95118491305955,1,0.9,1000,False,True,"[128, 128, 128]"
23,3,1,"[0.03417190825142221, 0.9658280917485778]",80,0.09742603734948187,0.9978849530469729,7.794082987958549,79.83079624375783,1,0.9,1000,False,True,"[128, 128, 128]"
24,4,1,"[0.03417190825142221, 0.9658280917485778]",80,0.09058334999036613,0.9986322356556686,7.24666799922929,79.89057885245349,1,0.9,1000,False,True,"[128, 128, 128]"
25,5,1,"[0.03417190825142221, 0.9658280917485778]",80,0.1015260284009772,0.9944861552867621,8.122082272078176,79.55889242294097,1,0.9,1000,False,True,"[128, 128, 128]"
26,6,1,"[0.03417190825142221, 0.9658280917485778]",80,0.09058334999036613,0.9986322356556686,7.24666799922929,79.89057885245349,1,0.9,1000,False,True,"[128, 128, 128]"
27,7,1,"[0.03417190825142221, 0.9658280917485778]",80,0.09663018242865282,0.9971273772893972,7.730414594292226,79.77019018315177,1,0.9,1000,False,True,"[128, 128, 128]"
28,8,1,"[0.03417190825142221, 0.9658280917485778]",80,0.09060785553130005,0.9910667712287908,7.248628442504004,79.28534169830327,1,0.9,1000,False,True,"[128, 128, 128]"
29,9,1,"[0.03417190825142221, 0.9658280917485778]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,1,0.9,1000,False,True,"[128, 128, 128]"
30,10,1,"[0.03417190825142221, 0.9658280917485778]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,1,0.9,1000,False,True,"[128, 128, 128]"
31,11,1,"[0.03417190825142221, 0.9658280917485778]",80,0.1015260284009772,0.9944861552867621,8.122082272078176,79.55889242294097,1,0.9,1000,False,True,"[128, 128, 128]"
32,12,1,"[0.03417190825142221, 0.9658280917485778]",80,0.10313442481688931,0.9960013068019137,8.250753985351144,79.6801045441531,1,0.9,1000,False,True,"[128, 128, 128]"
33,13,1,"[0.03417190825142221, 0.9658280917485778]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,1,0.9,1000,False,True,"[128, 128, 128]"
34,14,1,"[0.03417190825142221, 0.9658280917485778]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,1,0.9,1000,False,True,"[128, 128, 128]"
35,15,1,"[0.03417190825142221, 0.9658280917485778]",80,0.09135391750274587,0.9993898114132443,7.308313400219669,79.95118491305955,1,0.9,1000,False,True,"[128, 128, 128]"
36,16,1,"[0.03417190825142221, 0.9658280917485778]",80,0.09742603734948187,0.9978849530469729,7.794082987958549,79.83079624375783,1,0.9,1000,False,True,"[128, 128, 128]"
37,17,1,"[0.03417190825142221, 0.9658280917485778]",80,0.0788920005744651,0.9793243469863665,6.311360045957208,78.34594775890932,1,0.9,1000,False,True,"[128, 128, 128]"
